date,code,volume
20260704,3714,4960079.0
20260704,3715,3878539.0
20260704,3716,375423.0
20260704,3717,7894307.0
20260704,4104,337321.0
20260704,4106,92158.0
20260704,4108,563286.0
20260704,4119,225039.0
20260704,4133,140463.0
20260704,4137,483149.0
20260704,4142,1973014.0
20260704,4148,40352.0
20260704,4155,437891.0
20260704,4164,885246.0
20260704,4169,286731.0
20260704,4178,415401.0
20260704,4190,37036.0
20260704,4195,645856.0
20260704,4306,3156857.0
20260704,4414,789117.0
20260704,4426,2330150.0
20260704,4438,73706.0
20260704,4439,12322.0
20260704,4440,3010558.0
20260704,4441,36418.0
20260704,4526,3635826.0
20260704,4532,6401926.0
20260704,4536,857457.0
20260704,4540,14071759.0
20260704,4545,139928.0
20260704,4551,955651.0
20260704,4552,87877.0
20260704,4555,315441.0
20260704,4557,82167.0
20260704,4560,135260.0
20260704,4562,3567425.0
20260704,4564,6177982.0
20260704,4566,2272741.0
20260704,4569,115339.0
20260704,4571,247468.0
20260704,4572,313398.0
20260704,4576,4195366.0
20260704,4581,6006.0
20260704,4582,299494.0
20260704,4583,61508.0
20260704,4585,2051756.0
20260704,4588,113347.0
20260704,4590,2119148.0
20260704,4720,8598095.0
20260704,4722,702703.0
20260704,4736,187935.0
20260704,4737,113159.0
20260704,4739,1541918.0
20260704,4746,1172456.0
20260704,4755,239934.0
20260704,4763,23188703.0
20260704,4764,285488.0
20260704,4766,1037831.0
20260704,4770,384080.0
20260704,4771,973815.0
20260704,4807,140659.0
20260704,4904,16674525.0
20260704,4906,9236239.0
20260704,4912,216683.0
20260704,4915,8928555.0
20260704,4916,14790538.0
20260704,4919,32928066.0
20260704,4927,2861422.0
20260704,4930,51168.0
20260704,4934,1364239.0
20260704,4935,82434.0
20260704,4938,8988002.0
20260704,4942,112588.0
20260704,4943,26656.0
20260704,4949,486606.0
20260704,4952,6364632.0
20260704,4956,1476532.0
20260704,4958,22484803.0
20260704,4960,10256567.0
20260704,4961,1268590.0
20260704,4967,2188885.0
20260704,4968,514784.0
20260704,4976,7382679.0
20260704,4977,2105632.0
20260704,4989,44984524.0
20260704,4994,13410.0
20260704,4999,79385.0
20260704,5007,54439.0
20260704,5203,269897.0
20260704,5215,124476.0
20260704,5222,1275626.0
20260704,5225,588810.0
20260704,5234,377608.0
20260704,5243,832392.0
20260704,5244,183905.0
20260704,5258,563719.0
20260704,5269,1799131.0
20260704,5283,64220.0
20260704,5284,470372.0
20260704,5285,2566954.0
20260704,5288,84690.0
20260704,5292,153789.0
20260704,5306,76477.0
20260704,5388,1944820.0
20260704,5434,1609185.0
20260704,5469,5415317.0
20260704,5471,5905482.0
20260704,5484,892195.0
20260704,5515,271689.0
20260704,5519,837596.0
20260704,5521,5345585.0
20260704,5522,1231451.0
20260704,5525,72422.0
20260704,5531,786317.0
20260704,5533,143221.0
20260704,5534,1136279.0
20260704,5538,32277.0
20260704,5546,12157.0
20260704,5607,614708.0
20260704,5608,2665135.0
20260704,5706,290365.0
20260704,5871,5773649.0
20260704,5871A,824171.0
20260704,5876,6600696.0
20260704,5880,11076724.0
20260704,5906,50.0
20260704,5907,914144.0
20260704,6005,8477265.0
20260704,6024,209629.0
20260704,6108,1424072.0
20260704,6112,395123.0
20260704,6115,208484.0
20260704,6116,39872173.0
20260704,6117,257216.0
20260704,6120,1617538.0
20260704,6128,61956.0
20260704,6133,22153899.0
20260704,6136,113871.0
20260704,6139,6409356.0
20260704,6141,427221.0
20260704,6142,2412841.0
20260704,6152,736953.0
20260704,6153,4869640.0
20260704,6155,5552859.0
20260704,6164,3883618.0
20260704,6165,396341.0
20260704,6166,955272.0
20260704,6168,2179179.0
20260704,6176,8326673.0
20260704,6177,738852.0
20260704,6183,24729.0
20260704,6184,56791.0
20260704,6189,796147.0
20260704,6191,16806666.0
20260704,6192,405812.0
20260704,6196,1671407.0
20260704,6197,2982287.0
20260704,6201,64103.0
20260704,6202,8310521.0
20260704,6205,1070869.0
20260704,6206,1016103.0
20260704,6209,3085696.0
20260704,6213,30576891.0
20260704,6214,1455116.0
20260704,6215,4001527.0
20260704,6216,222484.0
20260704,6224,4334025.0
20260704,6225,6806.0
20260704,6226,7274764.0
20260704,6230,41334.0
20260704,6235,3607193.0
20260704,6239,18265490.0
20260704,6243,242265.0
20260704,6257,8486918.0
20260704,6269,3497315.0
20260704,6271,27896370.0
20260704,6272,233363.0
20260704,6277,108584.0
20260704,6278,7645562.0
20260704,6281,170122.0
20260704,6282,11853952.0
20260704,6283,81770.0
20260704,6285,5950569.0
20260704,6405,1153746.0
20260704,6409,2265319.0
20260704,6412,3118774.0
20260704,6414,566207.0
